num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent
1,0,False,13,f4ce1_00000,2025-12-17_13-22-49,1765957969,1.9814143180847168,145.89174342155457,19616,LAPTOP-HQRQ0VAR,127.0.0.1,145.89174342155457,13,54.28771868212179,0.20559038391625636,54.081699086096926,54.0815438795973,0,2,0,29.46666666666667,85.76666666666667
1,0,False,14,f4ce1_00000,2025-12-17_13-23-51,1765958031,62.32154440879822,208.21328783035278,19616,LAPTOP-HQRQ0VAR,127.0.0.1,208.21328783035278,14,54.34913806630057,0.2041123480770941,54.144598789235964,54.14444365480133,0,4,0,11.821348314606741,84.26179775280899
1,0,False,15,f4ce1_00000,2025-12-17_13-23-53,1765958033,1.9599895477294922,210.17327737808228,19616,LAPTOP-HQRQ0VAR,127.0.0.1,210.17327737808228,15,53.82523722863757,0.22165497659633088,53.6031565153436,53.603002040253315,0,4,0,33.1,74.83333333333333
1,0,False,16,f4ce1_00000,2025-12-17_13-23-55,1765958035,1.978013277053833,212.1512906551361,19616,LAPTOP-HQRQ0VAR,127.0.0.1,212.1512906551361,16,53.30676084035119,0.23920859483037213,53.067128424190166,53.066974608850785,0,4,0,34.15,77.4
1,0,False,17,f4ce1_00000,2025-12-17_13-23-58,1765958038,1.9708497524261475,214.12214040756226,19616,LAPTOP-HQRQ0VAR,127.0.0.1,214.12214040756226,17,52.79338799094768,0.2565054328820703,52.53646033894827,52.53630744176228,0,4,0,32.6,80.36666666666666
1,0,False,18,f4ce1_00000,2025-12-17_13-24-00,1765958040,1.9822099208831787,216.10435032844543,19616,LAPTOP-HQRQ0VAR,127.0.0.1,216.10435032844543,18,52.2852572370382,0.27373861855324966,52.01109857155878,52.010946688344646,0,4,0,32.03333333333333,81.7
1,0,False,19,f4ce1_00000,2025-12-17_13-24-02,1765958042,1.9700682163238525,218.0744185447693,19616,LAPTOP-HQRQ0VAR,127.0.0.1,218.0744185447693,19,51.78210299066782,0.2906903203677218,51.49099289584319,51.4908416934612,0,4,0,29.96666666666667,82.8
1,0,False,20,f4ce1_00000,2025-12-17_13-25-04,1765958104,62.342148780822754,280.41656732559204,19616,LAPTOP-HQRQ0VAR,127.0.0.1,280.41656732559204,20,51.86805603976114,0.2879686581640438,51.579669888884766,51.57951936252658,0,6,0,15.722471910112356,84.89887640449439
1,0,False,21,f4ce1_00000,2025-12-17_13-25-06,1765958106,1.9658126831054688,282.3823800086975,19616,LAPTOP-HQRQ0VAR,127.0.0.1,282.3823800086975,21,51.36903456036353,0.30474257158239576,51.06387666399592,51.06372704690132,0,6,0,32.5,77.63333333333334
1,0,False,22,f4ce1_00000,2025-12-17_13-25-08,1765958108,1.9662370681762695,284.3486170768738,19616,LAPTOP-HQRQ0VAR,127.0.0.1,284.3486170768738,22,50.87501137475991,0.32135770486657944,50.55324068235596,50.55309220843231,0,6,0,35.63333333333333,80.89999999999999
1,0,False,23,f4ce1_00000,2025-12-17_13-25-10,1765958110,1.970649003982544,286.3192660808563,19616,LAPTOP-HQRQ0VAR,127.0.0.1,286.3192660808563,23,50.3859520450123,0.3378265138179177,50.0477132225324,50.04756538134798,0,6,0,42.13333333333333,83.53333333333333
1,0,False,24,f4ce1_00000,2025-12-17_13-25-12,1765958112,1.9717257022857666,288.2909917831421,19616,LAPTOP-HQRQ0VAR,127.0.0.1,288.2909917831421,24,49.90182285356219,0.3541736316797339,49.54723902130707,49.54709201653449,0,6,0,51.633333333333326,81.06666666666668
1,0,False,25,f4ce1_00000,2025-12-17_13-25-14,1765958114,1.9817180633544922,290.2727098464966,19616,LAPTOP-HQRQ0VAR,127.0.0.1,290.2727098464966,25,49.422615320026566,0.37043177436293856,49.051773376094,49.051626146369145,0,6,0,31.25,81.30000000000001
1,0,False,26,f4ce1_00000,2025-12-17_13-26-16,1765958176,62.382614612579346,352.6553244590759,19616,LAPTOP-HQRQ0VAR,127.0.0.1,352.6553244590759,26,49.5326855548263,0.36690849561930833,49.16536872133306,49.165221665905456,0,8,0,13.164044943820224,82.33258426966292
1,0,False,27,f4ce1_00000,2025-12-17_13-26-18,1765958178,1.9465053081512451,354.6018297672272,19616,LAPTOP-HQRQ0VAR,127.0.0.1,354.6018297672272,27,49.056837807278036,0.3827118386631143,48.67371914211974,48.6735728162464,0,8,0,34.800000000000004,73.23333333333333
1,0,False,28,f4ce1_00000,2025-12-17_13-26-20,1765958180,1.9591405391693115,356.5609703063965,19616,LAPTOP-HQRQ0VAR,127.0.0.1,356.5609703063965,28,48.58585132320526,0.3984620722764889,48.18698428569854,48.18683897608393,0,8,0,33.099999999999994,76.26666666666667
1,0,False,29,f4ce1_00000,2025-12-17_13-26-22,1765958182,1.972515344619751,358.53348565101624,19616,LAPTOP-HQRQ0VAR,127.0.0.1,358.53348565101624,29,48.11972071597321,0.41419882455371704,47.70511858584156,47.7049739673231,0,8,0,35.56666666666666,79.43333333333334
1,0,False,30,f4ce1_00000,2025-12-17_13-26-25,1765958185,1.9784464836120605,360.5119321346283,19616,LAPTOP-HQRQ0VAR,127.0.0.1,360.5119321346283,30,47.658298995813475,0.42982436230818494,47.228072240983145,47.22792825464986,0,8,0,34.53333333333333,80.83333333333333
1,0,False,31,f4ce1_00000,2025-12-17_13-26-27,1765958187,1.9734570980072021,362.4853892326355,19616,LAPTOP-HQRQ0VAR,127.0.0.1,362.4853892326355,31,47.20145053385534,0.44525062768511003,46.755798832573305,46.75565542810336,0,8,0,36.53333333333334,82.3
1,0,False,32,f4ce1_00000,2025-12-17_13-27-29,1765958249,62.38319802284241,424.8685872554779,19616,LAPTOP-HQRQ0VAR,127.0.0.1,424.8685872554779,32,47.33386286451679,0.4410426544082544,46.892420498247574,46.892277467822325,0,10,0,11.706741573033709,82.79775280898876
1,0,False,33,f4ce1_00000,2025-12-17_13-27-31,1765958251,1.984389066696167,426.8529763221741,19616,LAPTOP-HQRQ0VAR,127.0.0.1,426.8529763221741,33,46.880366612871626,0.4564679088641669,46.4235000702651,46.4233577111441,0,10,0,30.3,74.06666666666668
1,0,False,34,f4ce1_00000,2025-12-17_13-27-33,1765958253,1.9696135520935059,428.8225898742676,19616,LAPTOP-HQRQ0VAR,127.0.0.1,428.8225898742676,34,46.431261129742914,0.47159077777552694,45.95926835656245,45.95912653403265,0,10,0,31.066666666666666,77.1
1,0,False,35,f4ce1_00000,2025-12-17_13-27-35,1765958255,1.974679708480835,430.7972695827484,19616,LAPTOP-HQRQ0VAR,127.0.0.1,430.7972695827484,35,45.986701991445486,0.4866227979977687,45.49967913799682,45.49953817769232,0,10,0,34.46666666666667,80.63333333333333
1,0,False,36,f4ce1_00000,2025-12-17_13-27-37,1765958257,1.9930028915405273,432.79027247428894,19616,LAPTOP-HQRQ0VAR,127.0.0.1,432.79027247428894,36,45.54671958553102,0.5016351520177922,45.04468554861686,45.044545404915404,0,10,0,32.95,81.3
1,0,False,37,f4ce1_00000,2025-12-17_13-27-39,1765958259,1.9747810363769531,434.7650535106659,19616,LAPTOP-HQRQ0VAR,127.0.0.1,434.7650535106659,37,45.11102111067571,0.5163789454976144,44.59424318113069,44.594103453866246,0,10,0,34.8,82.76666666666667
1,0,False,38,f4ce1_00000,2025-12-17_13-28-41,1765958321,62.35937309265137,497.12442660331726,19616,LAPTOP-HQRQ0VAR,127.0.0.1,497.12442660331726,38,45.26399647456895,0.5114175320426357,44.75218204631938,44.75204289832758,0,12,0,10.369662921348315,83.14831460674156
1,0,False,39,f4ce1_00000,2025-12-17_13-28-43,1765958323,1.937727689743042,499.0621542930603,19616,LAPTOP-HQRQ0VAR,127.0.0.1,499.0621542930603,39,44.83074625982326,0.5256862537222143,44.30466464185619,44.304526241344306,0,12,0,37.333333333333336,74.0
1,0,False,40,f4ce1_00000,2025-12-17_13-28-46,1765958326,1.9696006774902344,501.03175497055054,19616,LAPTOP-HQRQ0VAR,127.0.0.1,501.03175497055054,40,44.402147247225024,0.5401313081849943,43.86162182343762,43.86148406793087,0,12,0,31.46666666666667,77.06666666666668
1,0,False,41,f4ce1_00000,2025-12-17_13-28-48,1765958328,1.9825029373168945,503.01425790786743,19616,LAPTOP-HQRQ0VAR,127.0.0.1,503.01425790786743,41,43.97794892475277,0.5545482581031417,43.42300852820325,43.42287169125156,0,12,0,32.333333333333336,80.5
1,0,False,42,f4ce1_00000,2025-12-17_13-28-50,1765958330,1.9714536666870117,504.98571157455444,19616,LAPTOP-HQRQ0VAR,127.0.0.1,504.98571157455444,42,43.55789580050525,0.5687207525221105,42.98878307392121,42.98864686733905,0,12,0,37.6,81.73333333333333
1,0,False,43,f4ce1_00000,2025-12-17_13-28-52,1765958332,1.9533658027648926,506.93907737731934,19616,LAPTOP-HQRQ0VAR,127.0.0.1,506.93907737731934,43,43.141855206500196,0.5825625459968902,42.558900935181995,42.55876507666566,0,12,0,44.300000000000004,83.4
1,0,False,44,f4ce1_00000,2025-12-17_13-29-54,1765958394,62.28461766242981,569.2236950397491,19616,LAPTOP-HQRQ0VAR,127.0.0.1,569.2236950397491,44,43.31423138743519,0.576981829536924,42.73685989483018,42.736724823899,0,14,0,12.624719101123597,84.26404494382024
1,0,False,45,f4ce1_00000,2025-12-17_13-29-56,1765958396,1.9922125339508057,571.2159075737,19616,LAPTOP-HQRQ0VAR,127.0.0.1,571.2159075737,45,42.90100236356085,0.5911185592415629,42.30949515088187,42.30936083666002,0,14,0,31.666666666666668,76.26666666666667
1,0,False,46,f4ce1_00000,2025-12-17_13-29-58,1765958398,1.974133014678955,573.1900405883789,19616,LAPTOP-HQRQ0VAR,127.0.0.1,573.1900405883789,46,42.49171402892525,0.6049234166491457,41.88640357037306,41.88626999629342,0,14,0,32.166666666666664,79.36666666666667
1,0,False,47,f4ce1_00000,2025-12-17_13-30-00,1765958400,1.9814887046813965,575.1715292930603,19616,LAPTOP-HQRQ0VAR,127.0.0.1,575.1715292930603,47,42.08658291163599,0.6186531364826482,41.46754434566934,41.46741146633049,0,14,0,32.8,82.65
1,0,False,48,f4ce1_00000,2025-12-17_13-30-02,1765958402,1.9782161712646484,577.149745464325,19616,LAPTOP-HQRQ0VAR,127.0.0.1,577.149745464325,48,41.68548061751964,0.6322243041178142,41.052872348212645,41.05274008166718,0,14,0,38.36666666666667,83.86666666666666
1,0,False,49,f4ce1_00000,2025-12-17_13-30-04,1765958404,1.96699857711792,579.1167440414429,19616,LAPTOP-HQRQ0VAR,127.0.0.1,579.1167440414429,49,41.28829410834444,0.645562802076643,40.64234796173052,40.64221619185051,0,14,0,30.766666666666666,85.33333333333333
1,0,True,50,f4ce1_00000,2025-12-17_13-31-06,1765958466,62.34605550765991,641.4627995491028,19616,LAPTOP-HQRQ0VAR,127.0.0.1,641.4627995491028,50,41.47909449026099,0.6393045580558793,40.839408323113226,40.839276860932,0,16,0,11.285393258426966,81.93258426966293
