num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent
1,0,False,12,b4742_00000,2025-12-17_19-04-27,1765978467,1.967240571975708,143.89666771888733,7064,LAPTOP-HQRQ0VAR,127.0.0.1,143.89666771888733,12,54.87918358891227,0.18777283437728123,54.69112005716358,54.691037091576696,0,2,0,32.766666666666666,84.13333333333334
1,0,False,13,b4742_00000,2025-12-17_19-04-29,1765978469,1.9812710285186768,145.877938747406,7064,LAPTOP-HQRQ0VAR,127.0.0.1,145.877938747406,13,54.35019532102313,0.2056877270334871,54.14421226959196,54.14412963366092,0,2,0,19.55,85.1
1,0,False,14,b4742_00000,2025-12-17_19-05-32,1765978532,62.45213341712952,208.33007216453552,7064,LAPTOP-HQRQ0VAR,127.0.0.1,208.33007216453552,14,54.41162388181291,0.20393522576313772,54.207394246896044,54.2073113323243,0,4,0,10.446666666666665,86.13888888888889
1,0,False,15,b4742_00000,2025-12-17_19-05-34,1765978534,1.9817631244659424,210.31183528900146,7064,LAPTOP-HQRQ0VAR,127.0.0.1,210.31183528900146,15,53.88731990299478,0.22170402450554016,53.66532264042708,53.66524016000107,0,4,0,33.45,75.9
1,0,False,16,b4742_00000,2025-12-17_19-05-36,1765978536,1.992987871170044,212.3048231601715,7064,LAPTOP-HQRQ0VAR,127.0.0.1,212.3048231601715,16,53.368368287964834,0.23940254526050095,53.12867283202282,53.128590543401096,0,4,0,50.56666666666666,78.7
1,0,False,17,b4742_00000,2025-12-17_19-05-38,1765978538,1.9631140232086182,214.26793718338013,7064,LAPTOP-HQRQ0VAR,127.0.0.1,214.26793718338013,17,52.8543154480852,0.2566321688078824,52.59738989370257,52.59730771796707,0,4,0,49.0,83.3
1,0,False,18,b4742_00000,2025-12-17_19-05-40,1765978540,1.9850554466247559,216.25299263000488,7064,LAPTOP-HQRQ0VAR,127.0.0.1,216.25299263000488,18,52.34560166560438,0.27388968111982065,52.071419260765566,52.071337431787406,0,4,0,38.56666666666667,85.23333333333333
1,0,False,19,b4742_00000,2025-12-17_19-05-42,1765978542,1.9783437252044678,218.23133635520935,7064,LAPTOP-HQRQ0VAR,127.0.0.1,218.23133635520935,19,51.84187782994834,0.2908727723086054,51.55071117515792,51.55062905646951,0,4,0,29.733333333333334,86.43333333333334
1,0,False,20,b4742_00000,2025-12-17_19-06-44,1765978604,62.37428283691406,280.6056191921234,7064,LAPTOP-HQRQ0VAR,127.0.0.1,280.6056191921234,20,51.92780104364883,0.2881600675855089,51.63934761540633,51.63926500990485,0,6,0,10.765168539325842,87.32696629213484
1,0,False,21,b4742_00000,2025-12-17_19-06-46,1765978606,1.98176908493042,282.58738827705383,7064,LAPTOP-HQRQ0VAR,127.0.0.1,282.58738827705383,21,51.42821411621234,0.3049657179096859,51.12295632725226,51.12287417880582,0,6,0,30.8,79.43333333333334
