num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent
1,0,False,13,ef1fd_00000,2025-12-17_18-24-12,1765976052,62.366039514541626,205.99046635627747,10232,LAPTOP-HQRQ0VAR,127.0.0.1,205.99046635627747,13,54.95339668567426,0.1859999907050417,54.76715160951665,54.767035590556056,0,4,0,11.891011235955055,85.03370786516855
1,0,False,14,ef1fd_00000,2025-12-17_18-24-14,1765976054,1.9787216186523438,207.9691879749298,10232,LAPTOP-HQRQ0VAR,127.0.0.1,207.9691879749298,14,54.42366565381752,0.20393899879800034,54.21948243142146,54.219367168650486,0,4,0,33.46666666666667,75.73333333333333
1,0,False,15,ef1fd_00000,2025-12-17_18-24-16,1765976056,1.974625587463379,209.9438135623932,10232,LAPTOP-HQRQ0VAR,127.0.0.1,209.9438135623932,15,53.89916976427935,0.22163661881001015,53.67728971810724,53.67717522996397,0,4,0,38.0,78.66666666666666
1,0,False,16,ef1fd_00000,2025-12-17_18-24-18,1765976058,1.967982530593872,211.91179609298706,10232,LAPTOP-HQRQ0VAR,127.0.0.1,211.91179609298706,16,53.37985914263653,0.2390963006219112,53.14051968492615,53.140405851664326,0,4,0,34.300000000000004,81.10000000000001
1,0,False,17,ef1fd_00000,2025-12-17_18-24-20,1765976060,1.9698662757873535,213.8816623687744,10232,LAPTOP-HQRQ0VAR,127.0.0.1,213.8816623687744,17,52.86577717721018,0.2564159406157135,52.609118283076896,52.60900472114768,0,4,0,35.1,82.0
1,0,False,18,ef1fd_00000,2025-12-17_18-24-22,1765976062,1.9753789901733398,215.85704135894775,10232,LAPTOP-HQRQ0VAR,127.0.0.1,215.85704135894775,18,52.356866641438074,0.27359076420954476,52.083032286246144,52.08291896993621,0,4,0,21.15,83.25
1,0,False,19,ef1fd_00000,2025-12-17_18-25-25,1765976125,62.26815867424011,278.12520003318787,10232,LAPTOP-HQRQ0VAR,127.0.0.1,278.12520003318787,19,52.43814230702368,0.2710424155674183,52.16685665838368,52.16674332023685,0,6,0,9.882022471910112,83.55505617977529
1,0,False,20,ef1fd_00000,2025-12-17_18-25-27,1765976127,1.9951355457305908,280.12033557891846,10232,LAPTOP-HQRQ0VAR,127.0.0.1,280.12033557891846,20,51.93371824195347,0.28828561341173775,51.64519028679986,51.645077668034475,0,6,0,29.433333333333334,75.93333333333334
1,0,False,21,ef1fd_00000,2025-12-17_18-25-29,1765976129,1.9710361957550049,282.09137177467346,10232,LAPTOP-HQRQ0VAR,127.0.0.1,282.09137177467346,21,51.43405245553395,0.30506918827762547,51.12874135193187,51.12862929435413,0,6,0,35.26666666666667,79.26666666666667
1,0,False,22,ef1fd_00000,2025-12-17_18-25-31,1765976131,1.9925529956817627,284.0839247703552,10232,LAPTOP-HQRQ0VAR,127.0.0.1,284.0839247703552,22,50.93963641197863,0.32193868539485326,50.617456393412546,50.617345070410586,0,6,0,30.633333333333336,82.76666666666667
1,0,False,23,ef1fd_00000,2025-12-17_18-25-33,1765976133,1.9810152053833008,286.0649399757385,10232,LAPTOP-HQRQ0VAR,127.0.0.1,286.0649399757385,23,50.450035504858846,0.33851039654092807,50.111284266478386,50.11117361970647,0,6,0,31.333333333333332,83.8
1,0,False,24,ef1fd_00000,2025-12-17_18-25-35,1765976135,1.9851799011230469,288.0501198768616,10232,LAPTOP-HQRQ0VAR,127.0.0.1,288.0501198768616,24,49.96537836081026,0.35495969557554136,49.61017677781363,49.61006632550939,0,6,0,12.9,84.63333333333334
1,0,False,25,ef1fd_00000,2025-12-17_18-26-37,1765976197,62.32473945617676,350.37485933303833,10232,LAPTOP-HQRQ0VAR,127.0.0.1,350.37485933303833,25,50.06893930220216,0.3516162676197978,49.71708156003548,49.71697138725427,0,8,0,8.700000000000001,85.61910112359551
1,0,False,26,ef1fd_00000,2025-12-17_18-26-39,1765976199,1.984588861465454,352.3594481945038,10232,LAPTOP-HQRQ0VAR,127.0.0.1,352.3594481945038,26,49.58806985918016,0.36791579394358803,49.21991322743515,49.219803760381716,0,8,0,30.866666666666664,78.83333333333333
1,0,False,27,ef1fd_00000,2025-12-17_18-26-41,1765976201,1.9799692630767822,354.33941745758057,10232,LAPTOP-HQRQ0VAR,127.0.0.1,354.33941745758057,27,49.11199615558835,0.38403936500415486,48.727716607160794,48.72760779777787,0,8,0,32.766666666666666,82.23333333333333
1,0,False,28,ef1fd_00000,2025-12-17_18-26-43,1765976203,1.9721293449401855,356.31154680252075,10232,LAPTOP-HQRQ0VAR,127.0.0.1,356.31154680252075,28,48.64059253803248,0.3999083283541057,48.24044359208918,48.24033509680008,0,8,0,33.05,84.6
1,0,False,29,ef1fd_00000,2025-12-17_18-26-45,1765976205,1.9904556274414062,358.30200242996216,10232,LAPTOP-HQRQ0VAR,127.0.0.1,358.30200242996216,29,48.17408808965214,0.41580505907057513,47.758042453168294,47.757934329832075,0,8,0,38.73333333333333,85.23333333333333
1,0,False,30,ef1fd_00000,2025-12-17_18-26-47,1765976207,1.9831962585449219,360.2851986885071,10232,LAPTOP-HQRQ0VAR,127.0.0.1,360.2851986885071,30,47.71215944875564,0.43145175947988,47.28046639863664,47.280358534533775,0,8,0,18.566666666666666,86.43333333333334
1,0,False,31,ef1fd_00000,2025-12-17_18-27-50,1765976270,62.39110279083252,422.6763014793396,10232,LAPTOP-HQRQ0VAR,127.0.0.1,422.6763014793396,31,47.83894240826809,0.4273221588850872,47.41137966665028,47.41127202518843,0,10,0,10.292134831460674,86.04606741573035
1,0,False,32,ef1fd_00000,2025-12-17_18-27-52,1765976272,1.967526912689209,424.6438283920288,10232,LAPTOP-HQRQ0VAR,127.0.0.1,424.6438283920288,32,47.380226972185405,0.44271888229622325,46.937268323983766,46.93716132193655,0,10,0,34.06666666666666,73.03333333333333
1,0,False,33,ef1fd_00000,2025-12-17_18-27-54,1765976274,1.967512607574463,426.61134099960327,10232,LAPTOP-HQRQ0VAR,127.0.0.1,426.61134099960327,33,46.926101653463554,0.4579640244732626,46.467898393743894,46.4677920427172,0,10,0,36.7,75.89999999999999
1,0,False,34,ef1fd_00000,2025-12-17_18-27-56,1765976276,1.972956895828247,428.5842978954315,10232,LAPTOP-HQRQ0VAR,127.0.0.1,428.5842978954315,34,46.47655268992888,0.47309272222854853,46.00322161980644,46.00311594829004,0,10,0,42.166666666666664,79.10000000000001
1,0,False,35,ef1fd_00000,2025-12-17_18-27-58,1765976278,1.9771695137023926,430.5614674091339,10232,LAPTOP-HQRQ0VAR,127.0.0.1,430.5614674091339,35,46.031555056029575,0.4881221050062827,45.54319423360837,45.54308851680711,0,10,0,36.49999999999999,80.10000000000001
1,0,False,36,ef1fd_00000,2025-12-17_18-28-00,1765976280,1.9667999744415283,432.52826738357544,10232,LAPTOP-HQRQ0VAR,127.0.0.1,432.52826738357544,36,45.59089647146928,0.5028928919561954,45.087765297272256,45.08766019963906,0,10,0,22.433333333333334,81.30000000000001
1,0,False,37,ef1fd_00000,2025-12-17_18-29-02,1765976342,62.34495568275452,494.87322306632996,10232,LAPTOP-HQRQ0VAR,127.0.0.1,494.87322306632996,37,45.73941618375458,0.49805253503663977,45.24112578029952,45.24102072864268,0,12,0,11.287640449438204,80.89213483146067
1,0,False,38,ef1fd_00000,2025-12-17_18-29-04,1765976344,1.9853670597076416,496.8585901260376,10232,LAPTOP-HQRQ0VAR,127.0.0.1,496.8585901260376,38,45.301875046917004,0.5129213506862816,44.788716668496534,44.78861229035626,0,12,0,31.7,74.23333333333333
1,0,False,39,ef1fd_00000,2025-12-17_18-29-06,1765976346,1.9688515663146973,498.8274416923523,10232,LAPTOP-HQRQ0VAR,127.0.0.1,498.8274416923523,39,44.86854761044785,0.5274769081794117,44.34083346681157,44.340729363452695,0,12,0,34.3,76.65
1,0,False,40,ef1fd_00000,2025-12-17_18-29-08,1765976348,1.9952993392944336,500.82274103164673,10232,LAPTOP-HQRQ0VAR,127.0.0.1,500.82274103164673,40,44.43980777234336,0.5421434870976106,43.897427379143465,43.89732390681815,0,12,0,37.666666666666664,79.5
1,0,False,41,ef1fd_00000,2025-12-17_18-29-10,1765976350,1.9694936275482178,502.79223465919495,10232,LAPTOP-HQRQ0VAR,127.0.0.1,502.79223465919495,41,44.015106659619924,0.5564130592266358,43.45845629735203,43.45835322574998,0,12,0,36.43333333333334,80.63333333333334
1,0,False,42,ef1fd_00000,2025-12-17_18-29-12,1765976352,1.9787383079528809,504.7709729671478,10232,LAPTOP-HQRQ0VAR,127.0.0.1,504.7709729671478,42,43.594737155023715,0.5706260336343632,43.02387445437852,43.02377188849246,0,12,0,33.333333333333336,81.86666666666666
1,0,False,43,ef1fd_00000,2025-12-17_18-30-14,1765976414,62.321473360061646,567.0924463272095,10232,LAPTOP-HQRQ0VAR,127.0.0.1,567.0924463272095,43,43.762667863473474,0.5651263332979892,43.197305257834735,43.19720274660752,0,14,0,10.274157303370787,82.61685393258426
1,0,False,44,ef1fd_00000,2025-12-17_18-30-16,1765976416,1.9833934307098389,569.0758397579193,10232,LAPTOP-HQRQ0VAR,127.0.0.1,569.0758397579193,44,43.344885638838754,0.5793159079649912,42.76533436625636,42.765232509141434,0,14,0,30.36666666666667,75.2
1,0,False,45,ef1fd_00000,2025-12-17_18-30-18,1765976418,1.9875414371490479,571.0633811950684,10232,LAPTOP-HQRQ0VAR,127.0.0.1,571.0633811950684,45,42.93130141445035,0.5933798178853319,42.337683524593785,42.33758226005,0,14,0,32.166666666666664,78.39999999999999
1,0,False,46,ef1fd_00000,2025-12-17_18-30-20,1765976420,1.9855091571807861,573.0488903522491,10232,LAPTOP-HQRQ0VAR,127.0.0.1,573.0488903522491,46,42.52184401830585,0.6072969137064888,41.914309418347855,41.91420868644949,0,14,0,30.46666666666667,81.2
1,0,False,47,ef1fd_00000,2025-12-17_18-30-22,1765976422,1.9631993770599365,575.0120897293091,10232,LAPTOP-HQRQ0VAR,127.0.0.1,575.0120897293091,47,42.11624747712277,0.6208393175694026,41.49517016516437,41.49506973358499,0,14,0,32.166666666666664,82.5
1,0,False,48,ef1fd_00000,2025-12-17_18-31-25,1765976485,62.400803089141846,637.4128928184509,10232,LAPTOP-HQRQ0VAR,127.0.0.1,637.4128928184509,48,42.299511928351556,0.6148019853937096,41.684471457512736,41.68437110924917,0,16,0,11.883146067415732,84.35505617977529
1,0,False,49,ef1fd_00000,2025-12-17_18-31-27,1765976487,1.967745304107666,639.3806381225586,10232,LAPTOP-HQRQ0VAR,127.0.0.1,639.3806381225586,49,41.89620402906802,0.6283367565397863,41.26762918593759,41.26752936015671,0,16,0,32.25,77.80000000000001
1,0,True,50,ef1fd_00000,2025-12-17_18-31-29,1765976489,1.9879276752471924,641.3685657978058,10232,LAPTOP-HQRQ0VAR,127.0.0.1,641.3685657978058,50,41.49709814477733,0.6419043379743808,40.854955987078185,40.854856574555136,0,16,0,30.333333333333332,80.16666666666667
