num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent
1,0,False,14,627ac_00000,2025-12-17_13-40-04,1765959004,1.9088666439056396,147.41732096672058,11112,LAPTOP-HQRQ0VAR,127.0.0.1,147.41732096672058,14,53.80607604993742,0.21991937231520292,53.58570708443065,53.585569080280365,0,2,0,37.26666666666667,87.8
1,0,False,15,627ac_00000,2025-12-17_13-40-06,1765959006,1.9045429229736328,149.3218638896942,11112,LAPTOP-HQRQ0VAR,127.0.0.1,149.3218638896942,15,53.28706244643804,0.23675605959205068,53.04985747258635,53.04971932147756,0,2,0,35.5,88.86666666666667
1,0,False,16,627ac_00000,2025-12-17_13-40-08,1765959008,1.9141266345977783,151.235990524292,11112,LAPTOP-HQRQ0VAR,127.0.0.1,151.235990524292,16,52.77333164897366,0.2535214779961356,52.51936243286049,52.51922463726279,0,2,0,32.43333333333333,88.96666666666665
1,0,False,17,627ac_00000,2025-12-17_13-40-10,1765959010,1.8937513828277588,153.12974190711975,11112,LAPTOP-HQRQ0VAR,127.0.0.1,153.12974190711975,17,52.26452778648393,0.269904090216179,51.9941757335319,51.99403776389016,0,2,0,45.699999999999996,89.16666666666667
1,0,False,18,627ac_00000,2025-12-17_13-40-12,1765959012,1.9110515117645264,155.04079341888428,11112,LAPTOP-HQRQ0VAR,127.0.0.1,155.04079341888428,18,51.7609843586191,0.2862973273140246,51.474239465196575,51.47410192325125,0,2,0,46.53333333333333,89.83333333333333
1,0,False,19,627ac_00000,2025-12-17_13-40-14,1765959014,1.914517879486084,156.95531129837036,11112,LAPTOP-HQRQ0VAR,127.0.0.1,156.95531129837036,19,51.262514833032895,0.3025665210408914,50.95950157454462,50.95936450801873,0,2,0,67.16666666666667,88.66666666666667
1,0,False,20,627ac_00000,2025-12-17_13-40-16,1765959016,1.9266135692596436,158.88192486763,11112,LAPTOP-HQRQ0VAR,127.0.0.1,158.88192486763,20,50.76914893770257,0.31879241983046985,50.44991124579917,50.44977469793855,0,2,0,52.099999999999994,84.5
1,0,False,21,627ac_00000,2025-12-17_13-41-19,1765959079,62.502777338027954,221.38470220565796,11112,LAPTOP-HQRQ0VAR,127.0.0.1,221.38470220565796,21,50.86778950532555,0.3160714696321751,50.55127329634117,50.55113689095917,0,4,0,16.84,84.80666666666667
1,0,False,22,627ac_00000,2025-12-17_13-41-21,1765959081,1.9295244216918945,223.31422662734985,11112,LAPTOP-HQRQ0VAR,127.0.0.1,223.31422662734985,22,50.3784015272723,0.3321925629358494,50.04576553837776,50.04562950604957,0,4,0,37.53333333333333,78.10000000000001
1,0,False,23,627ac_00000,2025-12-17_13-41-23,1765959083,1.9567632675170898,225.27098989486694,11112,LAPTOP-HQRQ0VAR,127.0.0.1,225.27098989486694,23,49.894173522999566,0.3484109523065038,49.54531042899398,49.54517524698906,0,4,0,36.8,79.8
1,0,False,24,627ac_00000,2025-12-17_13-41-25,1765959085,1.9224004745483398,227.19339036941528,11112,LAPTOP-HQRQ0VAR,127.0.0.1,227.19339036941528,24,49.41444538676958,0.3641301757834437,49.04986292670404,49.049728043519174,0,4,0,35.300000000000004,80.60000000000001
1,0,False,25,627ac_00000,2025-12-17_13-41-27,1765959087,1.9090802669525146,229.1024706363678,11112,LAPTOP-HQRQ0VAR,127.0.0.1,229.1024706363678,25,48.93939019190189,0.37957239602561005,48.559367253437,48.55923326508397,0,4,0,35.699999999999996,81.93333333333332
1,0,False,26,627ac_00000,2025-12-17_13-41-29,1765959089,1.939530611038208,231.042001247406,11112,LAPTOP-HQRQ0VAR,127.0.0.1,231.042001247406,26,48.469381317982865,0.39515275306534514,48.073778604902635,48.07364494143313,0,4,0,46.43333333333334,83.83333333333333
1,0,False,27,627ac_00000,2025-12-17_13-41-31,1765959091,1.9191484451293945,232.9611496925354,11112,LAPTOP-HQRQ0VAR,127.0.0.1,232.9611496925354,27,48.00386896280304,0.410373475534684,47.59304590285361,47.59291254701879,0,4,0,37.9,84.03333333333333
1,0,False,28,627ac_00000,2025-12-17_13-41-33,1765959093,1.9285876750946045,234.88973736763,11112,LAPTOP-HQRQ0VAR,127.0.0.1,234.88973736763,28,47.54311321617501,0.42554481677934974,47.117119804825066,47.11698708154861,0,4,0,41.333333333333336,84.16666666666667
1,0,False,29,627ac_00000,2025-12-17_13-41-35,1765959095,1.9293837547302246,236.81912112236023,11112,LAPTOP-HQRQ0VAR,127.0.0.1,236.81912112236023,29,47.08696299901325,0.44055962061156195,46.64595485977682,46.64582223673312,0,4,0,35.5,84.63333333333334
1,0,False,30,627ac_00000,2025-12-17_13-41-37,1765959097,1.934013843536377,238.7531349658966,11112,LAPTOP-HQRQ0VAR,127.0.0.1,238.7531349658966,30,46.63542859402313,0.4554788084054467,46.179501385179044,46.179368900365795,0,4,0,39.96666666666667,85.60000000000001
1,0,False,31,627ac_00000,2025-12-17_13-41-39,1765959099,1.9048616886138916,240.6579966545105,11112,LAPTOP-HQRQ0VAR,127.0.0.1,240.6579966545105,31,46.188114713082896,0.4699546843213939,45.717711930327255,45.71757987036212,0,4,0,23.03333333333333,86.0
1,0,False,32,627ac_00000,2025-12-17_13-42-41,1765959161,62.46094870567322,303.1189453601837,11112,LAPTOP-HQRQ0VAR,127.0.0.1,303.1189453601837,32,46.33259050695206,0.465691461478182,45.86645128902398,45.866319289658506,0,6,0,13.684269662921347,86.35505617977529
1,0,False,33,627ac_00000,2025-12-17_13-42-43,1765959163,1.9418003559112549,305.06074571609497,11112,LAPTOP-HQRQ0VAR,127.0.0.1,305.06074571609497,33,45.88868152188254,0.4804464088633974,45.407789868133726,45.40765867776193,0,6,0,41.766666666666666,74.9
1,0,False,34,627ac_00000,2025-12-17_13-42-45,1765959165,1.9396848678588867,307.00043058395386,11112,LAPTOP-HQRQ0VAR,127.0.0.1,307.00043058395386,34,45.449177517663706,0.4950143547747597,44.95371830845238,44.95358618498431,0,6,0,35.13333333333333,76.96666666666667
1,0,False,35,627ac_00000,2025-12-17_13-42-48,1765959168,1.926239252090454,308.9266698360443,11112,LAPTOP-HQRQ0VAR,127.0.0.1,308.9266698360443,35,45.01394540248706,0.5093172722270115,44.50418476136786,44.50405299313446,0,6,0,38.4,77.8
1,0,False,36,627ac_00000,2025-12-17_13-42-50,1765959170,1.940427541732788,310.8670973777771,11112,LAPTOP-HQRQ0VAR,127.0.0.1,310.8670973777771,36,44.583194644462175,0.5236027245047498,44.05914978775419,44.05901848120311,0,6,0,41.25,78.85
1,0,False,37,627ac_00000,2025-12-17_13-42-52,1765959172,1.9409873485565186,312.8080847263336,11112,LAPTOP-HQRQ0VAR,127.0.0.1,312.8080847263336,37,44.15676676201756,0.5377631002597121,43.61856283487664,43.61843212439107,0,6,0,38.93333333333333,80.86666666666666
1,0,False,38,627ac_00000,2025-12-17_13-42-54,1765959174,1.9282917976379395,314.73637652397156,11112,LAPTOP-HQRQ0VAR,127.0.0.1,314.73637652397156,38,43.734462947397375,0.5516372462571053,43.18238232652788,43.18225199014715,0,6,0,38.333333333333336,81.69999999999999
1,0,False,39,627ac_00000,2025-12-17_13-42-56,1765959176,1.9185166358947754,316.65489315986633,11112,LAPTOP-HQRQ0VAR,127.0.0.1,316.65489315986633,39,43.3162900859234,0.5652822167945304,42.75056479426261,42.750434607245666,0,6,0,37.96666666666666,81.73333333333333
1,0,False,40,627ac_00000,2025-12-17_13-42-58,1765959178,1.93137788772583,318.58627104759216,11112,LAPTOP-HQRQ0VAR,127.0.0.1,318.58627104759216,40,42.90243397006415,0.5789267526265703,42.32306431231998,42.322934218173216,0,6,0,34.96666666666667,82.46666666666665
1,0,False,41,627ac_00000,2025-12-17_13-43-00,1765959180,1.9332306385040283,320.5195016860962,11112,LAPTOP-HQRQ0VAR,127.0.0.1,320.5195016860962,41,42.492735795363515,0.592456183100311,41.899837608196776,41.89970802699146,0,6,0,34.96666666666666,83.36666666666667
1,0,False,42,627ac_00000,2025-12-17_13-43-02,1765959182,1.929368257522583,322.4488699436188,11112,LAPTOP-HQRQ0VAR,127.0.0.1,322.4488699436188,42,42.087091984409874,0.6058070732693096,41.48084417811482,41.48071496272153,0,6,0,28.333333333333332,83.73333333333333
1,0,False,43,627ac_00000,2025-12-17_13-44-04,1765959244,62.505136489868164,384.95400643348694,11112,LAPTOP-HQRQ0VAR,127.0.0.1,384.95400643348694,43,42.27242481956578,0.6001462755366151,41.671839441333674,41.67171054509431,0,8,0,18.423595505617975,85.45168539325843
1,0,False,44,627ac_00000,2025-12-17_13-44-06,1765959246,1.9727795124053955,386.92678594589233,11112,LAPTOP-HQRQ0VAR,127.0.0.1,386.92678594589233,44,41.86942141137013,0.6138605937812625,41.25512398392033,41.25499570964337,0,8,0,34.06666666666667,78.76666666666667
1,0,False,45,627ac_00000,2025-12-17_13-44-08,1765959248,1.978437900543213,388.90522384643555,11112,LAPTOP-HQRQ0VAR,127.0.0.1,388.90522384643555,45,41.47049882925643,0.6274870028434434,40.842576612081125,40.84244904854693,0,8,0,32.03333333333334,81.2
1,0,False,46,627ac_00000,2025-12-17_13-44-10,1765959250,1.9903292655944824,390.89555311203003,11112,LAPTOP-HQRQ0VAR,127.0.0.1,390.89555311203003,46,41.07569320996388,0.6411074778150134,40.434153072960314,40.43402641506147,0,8,0,38.1,83.89999999999999
1,0,False,47,627ac_00000,2025-12-17_13-44-12,1765959252,1.9617552757263184,392.85730838775635,11112,LAPTOP-HQRQ0VAR,127.0.0.1,392.85730838775635,47,40.68455521686423,0.6543075650368643,40.02981659423071,40.02969012491085,0,8,0,33.26666666666667,85.36666666666667
1,0,False,48,627ac_00000,2025-12-17_13-44-14,1765959254,1.9798634052276611,394.837171792984,11112,LAPTOP-HQRQ0VAR,127.0.0.1,394.837171792984,48,40.2975071046956,0.6675570573864892,39.629521099288404,39.62939549766174,0,8,0,32.25,86.19999999999999
1,0,False,49,627ac_00000,2025-12-17_13-44-16,1765959256,1.9685349464416504,396.80570673942566,11112,LAPTOP-HQRQ0VAR,127.0.0.1,396.80570673942566,49,39.91421596564864,0.6805579508126098,39.23323037529553,39.23310522868512,0,8,0,19.666666666666668,86.73333333333333
1,0,True,50,627ac_00000,2025-12-17_13-45-19,1765959319,62.508912086486816,459.3146188259125,11112,LAPTOP-HQRQ0VAR,127.0.0.1,459.3146188259125,50,40.120913608992154,0.6739528463044852,39.44653480654257,39.446409666398274,0,10,0,17.352222222222224,86.63555555555556
